RelTime,UT,x,y,z
8924,2024-Jun-07 12:00,0.25775453282741784,0.835213318955246,0.31684888185988364
8925,2024-Jun-08 12:00,0.24189608341818214,0.8427799261048516,0.3192609207905012
8926,2024-Jun-09 12:00,0.22594970762180996,0.8500396348373341,0.3215564759240008
8927,2024-Jun-10 12:00,0.2099215358897752,0.8569930539722974,0.3237365691172451
8928,2024-Jun-11 12:00,0.19381836020939586,0.8636411597138459,0.32580097130084396
8929,2024-Jun-12 12:00,0.17764746043858137,0.8699845987558275,0.32775033570608764
8930,2024-Jun-13 12:00,0.16141413591924114,0.8760243561611837,0.32958578066922245
8931,2024-Jun-14 12:00,0.14512496688228566,0.8817616767312518,0.3313071646526817
8932,2024-Jun-15 12:00,0.12878641005864083,0.8871975907040173,0.3329152396365318
8933,2024-Jun-16 12:00,0.11240422000571096,0.8923333032611562,0.33441079385124073
8934,2024-Jun-17 12:00,0.09598475463652635,0.8971701567826518,0.3357942152568729
8935,2024-Jun-18 12:00,0.07953298389930381,0.9017095427631463,0.33706636305347387
8936,2024-Jun-19 12:00,0.06305513231574535,0.9059529206469599,0.33822769498765853
8937,2024-Jun-20 12:00,0.04655668720721618,0.9099015498476436,0.3392795861185994
8938,2024-Jun-21 12:00,0.030043112326861326,0.9135573903938207,0.34022168497363325
8939,2024-Jun-22 12:00,0.013520437698656252,0.916921781372703,0.3410554421696204
8940,2024-Jun-23 12:00,-0.0030066778983743876,0.9199964785705456,0.3417814636303054
8941,2024-Jun-24 12:00,-0.01953297699457731,0.9227832493045389,0.3424003917058969
8942,2024-Jun-25 12:00,-0.03605325693133752,0.9252837398661476,0.3429133546266967
8943,2024-Jun-26 12:00,-0.05256238181085922,0.9274999736122307,0.34332062311072076
8944,2024-Jun-27 12:00,-0.0690552487934782,0.9294335208070249,0.3436238554834469
8945,2024-Jun-28 12:00,-0.08552752690830899,0.9310865995657079,0.3438229468434909
8946,2024-Jun-29 12:00,-0.101974235906721,0.9324610013820629,0.34391918360777135
8947,2024-Jun-30 12:00,-0.11839113773359133,0.9335586438257496,0.34391344085815795
8948,2024-Jul-01 12:00,-0.1347727146122007,0.9343818040987035,0.34380617535157115
8949,2024-Jul-02 12:00,-0.15111481621790535,0.9349323029622731,0.34359879594312026
8950,2024-Jul-03 12:00,-0.1674133631408841,0.9352121265706487,0.343292296613827
8951,2024-Jul-04 12:00,-0.18366439054237962,0.9352235877362041,0.34288678730763433
8952,2024-Jul-05 12:00,-0.1998625046397582,0.9349686355692379,0.3423842607019142
8953,2024-Jul-06 12:00,-0.21600388532308823,0.9344498143681269,0.3417844366615144
8954,2024-Jul-07 12:00,-0.23208530972302185,0.9336688488409397,0.34108892390807427
8955,2024-Jul-08 12:00,-0.248102272243445,0.9326279437648443,0.3402989097584383
8956,2024-Jul-09 12:00,-0.2640504478033963,0.9313298292983978,0.33941421429337454
8957,2024-Jul-10 12:00,-0.2799260263530074,0.9297762831071661,0.3384370348670095
8958,2024-Jul-11 12:00,-0.29572541837754474,0.9279697207117212,0.3373677323641872
8959,2024-Jul-12 12:00,-0.31144571451867564,0.9259121722246476,0.336207170603222
8960,2024-Jul-13 12:00,-0.3270813597389129,0.9236065746950404,0.334956248456452
8961,2024-Jul-14 12:00,-0.34263088531988584,0.9210545077209125,0.3336158998243463
8962,2024-Jul-15 12:00,-0.3580887800567004,0.918258829666872,0.332187571423641
8963,2024-Jul-16 12:00,-0.37345304268013574,0.9152214813858252,0.33067179198882907
8964,2024-Jul-17 12:00,-0.3887196538209097,0.9119450122524065,0.32906960008929526
8965,2024-Jul-18 12:00,-0.4038853065815814,0.908431725864362,0.32738206898379313
8966,2024-Jul-19 12:00,-0.41894680213936675,0.9046840730786171,0.3256098231277722
8967,2024-Jul-20 12:00,-0.4339009216051593,0.9007043606376323,0.3237540006498204
8968,2024-Jul-21 12:00,-0.44874376405870403,0.8964950870847727,0.32181625997911933
8969,2024-Jul-22 12:00,-0.46347370609897265,0.8920583463919177,0.3197963494252533
8970,2024-Jul-23 12:00,-0.4780862824687776,0.8873969781055078,0.3176959899946883
8971,2024-Jul-24 12:00,-0.49257916096799115,0.8825131136551198,0.3155159616415265
8972,2024-Jul-25 12:00,-0.5069494003305831,0.8774092099152295,0.3132570725268877
8973,2024-Jul-26 12:00,-0.521194023763363,0.8720875937518483,0.31092065141388675
8974,2024-Jul-27 12:00,-0.5353094599749784,0.8665509895882509,0.3085080599834523
8975,2024-Jul-28 12:00,-0.5492936812768758,0.8608017477622921,0.306019207325404
8976,2024-Jul-29 12:00,-0.5631444496007547,0.8548417922384473,0.30345550885918965
8977,2024-Jul-30 12:00,-0.5768576912958383,0.8486742752953519,0.3008184121294151
8978,2024-Jul-31 12:00,-0.5904314892366056,0.8423015060847213,0.29810790032812057
8979,2024-Aug-01 12:00,-0.603863009540031,0.8357257125040009,0.29532597330698546
8980,2024-Aug-02 12:00,-0.6171497016686989,0.8289494841602977,0.29247316364748577
8981,2024-Aug-03 12:00,-0.6302889688165643,0.8219752925764675,0.2895505275920372
8982,2024-Aug-04 12:00,-0.6432782493157811,0.8148056122448463,0.28655914725596837
8983,2024-Aug-05 12:00,-0.6561150161069551,0.8074429210745288,0.28350013032342597
8984,2024-Aug-06 12:00,-0.6687969506368402,0.7998899094081804,0.28037359874963497
8985,2024-Aug-07 12:00,-0.6813220847185592,0.7921484516083107,0.277181210550973
8986,2024-Aug-08 12:00,-0.6936874054228732,0.7842215087814778,0.2739241451385828
8987,2024-Aug-09 12:00,-0.7058906077713528,0.776111667186856,0.2706030976378923
8988,2024-Aug-10 12:00,-0.7179298896929845,0.7678208923934031,0.2672192927553182
8989,2024-Aug-11 12:00,-0.7298025287312717,0.7593523674847991,0.2637729576958886
8990,2024-Aug-12 12:00,-0.741506595671117,0.7507078600228464,0.2602663815648117
8991,2024-Aug-13 12:00,-0.7530395301637401,0.7418906626312131,0.25669932162948195
8992,2024-Aug-14 12:00,-0.7643996273271441,0.7329027138082723,0.2530730869195854
8993,2024-Aug-15 12:00,-0.7755841324434732,0.7237470558555272,0.24938900892457394
8994,2024-Aug-16 12:00,-0.7865914738083438,0.7144257087294,0.2456479259854827
8995,2024-Aug-17 12:00,-0.7974194797284341,0.7049411628719171,0.24185121064606774
8996,2024-Aug-18 12:00,-0.8080657634691506,0.6952967329055698,0.23799870621716054
8997,2024-Aug-19 12:00,-0.8185285515659766,0.6854941916809358,0.23409285533948404
8998,2024-Aug-20 12:00,-0.8288060146787392,0.6755362676323697,0.23013353559371727
8999,2024-Aug-21 12:00,-0.8388960866718613,0.6654254689544503,0.22612219294598915
9000,2024-Aug-22 12:00,-0.8487968135447695,0.6551643829508749,0.22205977338234992
9001,2024-Aug-23 12:00,-0.8585057120996212,0.6447561623853645,0.21794775999289895
9002,2024-Aug-24 12:00,-0.8680219914392765,0.6342022919903362,0.21378609126551465
9003,2024-Aug-25 12:00,-0.8773431242594355,0.6235058677532354,0.20957680376318172
9004,2024-Aug-26 12:00,-0.8864673353718232,0.6126695633442782,0.2053203875334142
9005,2024-Aug-27 12:00,-0.895392787702761,0.6016959967006671,0.20101786860206147
9006,2024-Aug-28 12:00,-0.9041176664993882,0.5905877943023541,0.1966702881499377
9007,2024-Aug-29 12:00,-0.9126401790891916,0.5793475920066695,0.19227870220656126
9008,2024-Aug-30 12:00,-0.9209589677275245,0.5679773661539192,0.18784418133662137
9009,2024-Aug-31 12:00,-0.9290718535867707,0.5564804318437798,0.1833678103191584
9010,2024-Sep-01 12:00,-0.9369771839083391,0.544859502218768,0.17885016233909495
9011,2024-Sep-02 12:00,-0.9446731748411203,0.5331172119472901,0.1742928742776586
9012,2024-Sep-03 12:00,-0.9521589718823866,0.5212549118514704,0.1696965453819952
9013,2024-Sep-04 12:00,-0.9594317440027166,0.5092773681496022,0.1650623129800346
9014,2024-Sep-05 12:00,-0.9664905937979564,0.49718591196425116,0.1603913270822979
9015,2024-Sep-06 12:00,-0.9733338693879109,0.4849832659257301,0.15568475001968798
9016,2024-Sep-07 12:00,-0.9799600058934295,0.47267220290405093,0.15094322859733453
9017,2024-Sep-08 12:00,-0.9863673887464348,0.46025547785304827,0.14616794799234833
9018,2024-Sep-09 12:00,-0.9925540990476716,0.447736588056286,0.1413601047576287
9019,2024-Sep-10 12:00,-0.998518909050322,0.43511761730115595,0.1365209064322601
9020,2024-Sep-11 12:00,-1.0042606352313468,0.42240067879454546,0.1316510429506813
9021,2024-Sep-12 12:00,-1.0097774758756373,0.40958935501351623,0.1267512140295139
9022,2024-Sep-13 12:00,-1.015067804646054,0.3966864601680623,0.1218237141634309
9023,2024-Sep-14 12:00,-1.0201305780079937,0.38369420437264234,0.11686820588052918
9024,2024-Sep-15 12:00,-1.0249639198996086,0.3706161901045056,0.11188700260489332
9025,2024-Sep-16 12:00,-1.0295667480708064,0.35745464406708594,0.10688031310985437
9026,2024-Sep-17 12:00,-1.0339376057752723,0.34421251771833694,0.10184941153440533
9027,2024-Sep-18 12:00,-1.0380750609978118,0.3308927929567516,0.09679558021296487
9028,2024-Sep-19 12:00,-1.0419779381173586,0.31749772522328235,0.0917201092236691
9029,2024-Sep-20 12:00,-1.0456446467888783,0.3040311239657806,0.08662376799230148
9030,2024-Sep-21 12:00,-1.0490740383686024,0.29049530148875374,0.08150786127636854
9031,2024-Sep-22 12:00,-1.0522645856243067,0.2768941347498407,0.07637317285787285
9032,2024-Sep-23 12:00,-1.055215361205388,0.26322923041809004,0.07122102087793583
9033,2024-Sep-24 12:00,-1.057925024718355,0.2495037540054155,0.06605272925427652
9034,2024-Sep-25 12:00,-1.060392123412803,0.23572168731747561,0.060869100545671316
9035,2024-Sep-26 12:00,-1.062615536524581,0.22188549799097101,0.055671996094729295
9036,2024-Sep-27 12:00,-1.0645942172420009,0.2079977047086037,0.05046170247988482
9037,2024-Sep-28 12:00,-1.0663267671780918,0.19406239881881054,0.045239564376800205
9038,2024-Sep-29 12:00,-1.06781223702805,0.18008138634977813,0.04000745510141739
9039,2024-Sep-30 12:00,-1.0690493296912824,0.16605885143791912,0.0347656755845997
9040,2024-Oct-01 12:00,-1.070036888644326,0.15199823932882264,0.029515581311520152
9041,2024-Oct-02 12:00,-1.070774085365037,0.13790070288591771,0.024259053414186788
9042,2024-Oct-03 12:00,-1.071259505812162,0.12377211557951864,0.018996403870195654
9043,2024-Oct-04 12:00,-1.071492339266248,0.10961372153339212,0.013729517180963957
9044,2024-Oct-05 12:00,-1.0714715047928351,0.09542915142429786,0.008459232909738247
9045,2024-Oct-06 12:00,-1.0711959530450437,0.08122208474690895,0.003187435043873295
9046,2024-Oct-07 12:00,-1.0706647371262603,0.06699547362350827,-0.0020855560164101243
9047,2024-Oct-08 12:00,-1.0698768689881162,0.05275310064327178,-0.007357856952964649
9048,2024-Oct-09 12:00,-1.068831436689769,0.038498023451367075,-0.012628626060249762
9049,2024-Oct-10 12:00,-1.0675275372944988,0.02423335605597567,-0.017896502781768672
9050,2024-Oct-11 12:00,-1.0659642843072663,0.009963046154173915,-0.02315961232363581
9051,2024-Oct-12 12:00,-1.0641408267191153,-0.004309678009395148,-0.028417118525322943
9052,2024-Oct-13 12:00,-1.0620563361704192,-0.018581527067028706,-0.03366767052417848
9053,2024-Oct-14 12:00,-1.0597099841201583,-0.03284914843932019,-0.038910435914092906
9054,2024-Oct-15 12:00,-1.0571010854844658,-0.04710758915637678,-0.044143044344467176
9055,2024-Oct-16 12:00,-1.0542288312983834,-0.06135491262863601,-0.04936467519131721
9056,2024-Oct-17 12:00,-1.0510925364927146,-0.07558680609912286,-0.05457399923036088
9057,2024-Oct-18 12:00,-1.047691454787363,-0.08980042169668384,-0.05976969427182542
9058,2024-Oct-19 12:00,-1.0440250873385113,-0.10399055728904522,-0.06494993716117985
9059,2024-Oct-20 12:00,-1.04009273537739,-0.11815422651060566,-0.07011393277124241
9060,2024-Oct-21 12:00,-1.0358938534774265,-0.1322876136948397,-0.07525987782267217
9061,2024-Oct-22 12:00,-1.0314279057488631,-0.14638682859015087,-0.0803864887516531
9062,2024-Oct-23 12:00,-1.0266944384752712,-0.16044791424738977,-0.0854919888011357
9063,2024-Oct-24 12:00,-1.0216928379440062,-0.17446757191410267,-0.09057562269603972
9064,2024-Oct-25 12:00,-1.0164228983048726,-0.1884409559385218,-0.09563513851307756
9065,2024-Oct-26 12:00,-1.0108841326279407,-0.2023646203013991,-0.10066930752344534
9066,2024-Oct-27 12:00,-1.0050760664039704,-0.21623502689172772,-0.10567691477268822
9067,2024-Oct-28 12:00,-0.9989987952514074,-0.230046375652401,-0.11065626278494549
9068,2024-Oct-29 12:00,-0.992651730973048,-0.24379645317491364,-0.11560517952928559
9069,2024-Oct-30 12:00,-0.9860347677436314,-0.2574799963439751,-0.12052349720230235
9070,2024-Oct-31 12:00,-0.9791478458928097,-0.271093193188649,-0.12540809771124403
9071,2024-Nov-01 12:00,-0.9719908719013125,-0.2846313614880737,-0.130258360240107
9072,2024-Nov-02 12:00,-0.9645637873083863,-0.2980904944105619,-0.13507220828540273
9073,2024-Nov-03 12:00,-0.9568664567994302,-0.31146645615131413,-0.13984857332871553
9074,2024-Nov-04 12:00,-0.9488991542020492,-0.32475436523976997,-0.14458543493538717
9075,2024-Nov-05 12:00,-0.9406621825049875,-0.3379492514656251,-0.14928129173869711
9076,2024-Nov-06 12:00,-0.9321552414352291,-0.35104813486368097,-0.15393418849523832
9077,2024-Nov-07 12:00,-0.9233790786831891,-0.3640452121533875,-0.15854220678667286
9078,2024-Nov-08 12:00,-0.9143338911200248,-0.37693591379937474,-0.16310442519213442
9079,2024-Nov-09 12:00,-0.9050198746939685,-0.3897163229934945,-0.16761851435816472
9080,2024-Nov-10 12:00,-0.8954377021672506,-0.40238104642873274,-0.1720831440769631
9081,2024-Nov-11 12:00,-0.8855879309839336,-0.41492530490970164,-0.17649654426319572
9082,2024-Nov-12 12:00,-0.8754709676637582,-0.4273449094145312,-0.1808565150009116
9083,2024-Nov-13 12:00,-0.8650878314867263,-0.43963426645030185,-0.18516137783318082
9084,2024-Nov-14 12:00,-0.8544394171284347,-0.4517883935564427,-0.18940903055138292
9085,2024-Nov-15 12:00,-0.8435257921457325,-0.4638033265297358,-0.19359882449975385
9086,2024-Nov-16 12:00,-0.8323489227150231,-0.4756728007640701,-0.19772735408864311
9087,2024-Nov-17 12:00,-0.8209093873217986,-0.48739206512038663,-0.20179406956110543
9088,2024-Nov-18 12:00,-0.8092082465147745,-0.49895649891779026,-0.20579615031034795
9089,2024-Nov-19 12:00,-0.7972471238434864,-0.5103600738895852,-0.20973222609384515
9090,2024-Nov-20 12:00,-0.785027193716447,-0.5215979763758242,-0.21360006393226796
9091,2024-Nov-21 12:00,-0.7725496222468432,-0.5326652420076872,-0.2173979537858534
9092,2024-Nov-22 12:00,-0.7598164451229612,-0.5435557004880991,-0.22112424664039523
9093,2024-Nov-23 12:00,-0.7468288958408791,-0.5542649804161072,-0.22477600270381168
9094,2024-Nov-24 12:00,-0.7335895556482216,-0.5647862003341085,-0.2283521648281822
9095,2024-Nov-25 12:00,-0.7200993536880504,-0.5751153155835693,-0.23185039094828513
9096,2024-Nov-26 12:00,-0.7063613752840411,-0.5852455580771401,-0.2352684198126112
9097,2024-Nov-27 12:00,-0.6923766303525931,-0.5951726469221438,-0.2386045144259995
9098,2024-Nov-28 12:00,-0.6781484481187438,-0.6048897464864534,-0.24185657117700207
9099,2024-Nov-29 12:00,-0.6636789045585741,-0.6143914388741801,-0.24502300772758412
9100,2024-Nov-30 12:00,-0.6489708805816293,-0.623672000979877,-0.24810100749513828
9101,2024-Dec-01 12:00,-0.6340267374065213,-0.6327259904350161,-0.25108872281693545
9102,2024-Dec-02 12:00,-0.618849477640332,-0.6415475309728239,-0.2539839576883338
9103,2024-Dec-03 12:00,-0.6034421311641712,-0.6501306371981039,-0.2567850384576778
9104,2024-Dec-04 12:00,-0.5878084878241129,-0.6584690562219631,-0.2594895194071818
9105,2024-Dec-05 12:00,-0.5719509284535428,-0.6665577260369207,-0.26209548109492287
9106,2024-Dec-06 12:00,-0.5558739362861477,-0.6743899568860698,-0.2646006719845942
9107,2024-Dec-07 12:00,-0.5395805702704384,-0.681960220913041,-0.2670033616050126
9108,2024-Dec-08 12:00,-0.5230752073383219,-0.6892624755757817,-0.26930065126113695
9109,2024-Dec-09 12:00,-0.5063620937681693,-0.6962904167683948,-0.2714910089317346
9110,2024-Dec-10 12:00,-0.489445230048384,-0.7030383413055623,-0.273572160035851
9111,2024-Dec-11 12:00,-0.47232921018002544,-0.7095001978541746,-0.27554193333692734
9112,2024-Dec-12 12:00,-0.455018720034922,-0.7156699767635515,-0.27739825918648503
9113,2024-Dec-13 12:00,-0.43751853190350526,-0.7215417067721482,-0.2791391675144327
9114,2024-Dec-14 12:00,-0.4198340961947488,-0.7271092635419883,-0.28076237850730734
9115,2024-Dec-15 12:00,-0.4019709462783234,-0.7323666126225498,-0.28226571525031635
9116,2024-Dec-16 12:00,-0.383934091081228,-0.7373079616301165,-0.2836475037835609
9117,2024-Dec-17 12:00,-0.36572926559247537,-0.741927518201515,-0.2849053568106528
9118,2024-Dec-18 12:00,-0.3473633434318087,-0.7462190638338669,-0.28603698816661266
9119,2024-Dec-19 12:00,-0.32884151919031035,-0.7501770206646218,-0.28704100296054735
9120,2024-Dec-20 12:00,-0.310171388217985,-0.7537952904327706,-0.2879148980269038
9121,2024-Dec-21 12:00,-0.29135884540873447,-0.757068371402175,-0.2886570525884196
9122,2024-Dec-22 12:00,-0.27241152794134765,-0.7599903352414107,-0.28926552999471966
9123,2024-Dec-23 12:00,-0.2533366075912409,-0.7625557669684476,-0.28973808182822863
9124,2024-Dec-24 12:00,-0.23414118988953403,-0.764759116428405,-0.2900733145056621
9125,2024-Dec-25 12:00,-0.21483308657932848,-0.7665951951331818,-0.29026873523490776
9126,2024-Dec-26 12:00,-0.19542052502628185,-0.768058293062812,-0.2903234617353621
9127,2024-Dec-27 12:00,-0.17591246248252507,-0.7691433150208906,-0.2902351204622064
9128,2024-Dec-28 12:00,-0.15631610751944836,-0.7698454808550256,-0.2900021588082612
9129,2024-Dec-29 12:00,-0.13664147110226638,-0.7701595702347518,-0.2896230622057632
9130,2024-Dec-30 12:00,-0.11689688673579206,-0.7700809446395862,-0.28909634642253096
9131,2024-Dec-31 12:00,-0.09709182071715874,-0.769605101735596,-0.28842017348016263
9132,2025-Jan-01 12:00,-0.07723623280512304,-0.768727303659535,-0.2875938491447616
9133,2025-Jan-02 12:00,-0.05734012488080715,-0.7674435061078952,-0.2866155533335424
9134,2025-Jan-03 12:00,-0.03741345504627012,-0.7657497862438857,-0.2854838401448686
9135,2025-Jan-04 12:00,-0.017466149118149407,-0.7636421877457967,-0.28419799174628724
9136,2025-Jan-05 12:00,0.0024902053549466178,-0.7611171257346597,-0.2827568887999307
9137,2025-Jan-06 12:00,0.022445712476225795,-0.7581713509298167,-0.2811593759309837
9138,2025-Jan-07 12:00,0.042388280040307195,-0.7548016602926261,-0.2794049854695684
9139,2025-Jan-08 12:00,0.06230696698679201,-0.7510055801125696,-0.2774920895877002
9140,2025-Jan-09 12:00,0.08218970737166535,-0.7467802317056492,-0.27542118656675413
9141,2025-Jan-10 12:00,0.10202559511621684,-0.7421236490789307,-0.2731908638240226
9142,2025-Jan-11 12:00,0.12180150557751403,-0.7370338203561562,-0.2708014376474164
9143,2025-Jan-12 12:00,0.1415054762023137,-0.731509408610356,-0.2682520298212236
9144,2025-Jan-13 12:00,0.16112496888083735,-0.725549167112852,-0.2655427358825937
9145,2025-Jan-14 12:00,0.18064795210606266,-0.7191520143937465,-0.26267388481131965
9146,2025-Jan-15 12:00,0.20006034124679445,-0.712317936995354,-0.2596453106889888
9147,2025-Jan-16 12:00,0.219350658440713,-0.7050465794181288,-0.2564570659292989
9148,2025-Jan-17 12:00,0.2385046978128481,-0.6973382852530448,-0.2531104830592507
9149,2025-Jan-18 12:00,0.2575094617973191,-0.6891940908887944,-0.2496053028414771
9150,2025-Jan-19 12:00,0.276352309513198,-0.680614845714526,-0.24594253090011947
9151,2025-Jan-20 12:00,0.29501857860483316,-0.6716025945534748,-0.24212335516044337
