element,sp_num,obs_wl_air(nm),unc_obs_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ar,2,"=""655.1498""","=""0.0008""","=""3""","=""""",,"=""189934.6322""","=""205194.0978""","=""3s2.3p4.(3P).4d""","=""2P""","=""1/2""","=""3s2.3p4.(3P<2>).5f""","=""2[1]*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""655.7724""","=""0.0008""","=""2""","=""""",,"=""174409.8916""","=""189654.8487""","=""3s2.3p4.(1D).3d""","=""2P""","=""3/2""","=""3s2.3p4.(3P).5p""","=""4D*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""656.4170""","=""0.0008""","=""3p""","=""""",,"=""179592.2248""","=""194822.1833""","=""3s2.3p4.(1S).3d""","=""2D""","=""5/2""","=""3s2.3p4.(3P<2>).4f""","=""2[4]*""","=""7/2""",,"=""""","=""L14821""",
Ar,1,"=""660.4853""","=""""","=""15""","=""1.3e+04""",D,"=""105617.2700""","=""120753.4714""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""3""",,"=""T1218n""","=""L2634""",
Ar,2,"=""660.826""","=""0.004""","=""1bl?""","=""""",,"=""196633.1005""","=""211761.470""","=""3s2.3p4.(3P<0>).4f""","=""2[3]*""","=""5/2""","=""3s2.3p4.(3P<1>).6g""","=""2[4]""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""661.1196""","=""0.0008""","=""2""","=""""",,"=""189934.6322""","=""205056.3109""","=""3s2.3p4.(3P).4d""","=""2P""","=""1/2""","=""3s2.3p4.(3P<2>).5f""","=""2[2]*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""661.4349""","=""0.0004""","=""6""","=""""",,"=""159706.5337""","=""174821.0098""","=""3s2.3p4.(3P).4p""","=""2P*""","=""1/2""","=""3s2.3p4.(1D).3d""","=""2P""","=""1/2""",,"=""""","=""L11520""",
Ar,2,"=""662.0965""","=""0.0002""","=""8""","=""""",,"=""179931.8393""","=""195031.2028""","=""3s2.3p4.(1S).3d""","=""2D""","=""3/2""","=""3s2.3p4.(3P<2>).4f""","=""2[2]*""","=""5/2""",,"=""""","=""L11520""",
Ar,2,"=""662.315""","=""0.002""","=""0""","=""""",,"=""170530.4040""","=""185624.8282""","=""3s2.3p4.(1D).4p""","=""2F*""","=""7/2""","=""3s2.3p4.(3P).4d""","=""4F""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""663.620""","=""0.002""","=""0h""","=""""",,"=""179931.8393""","=""194996.5613""","=""3s2.3p4.(1S).3d""","=""2D""","=""3/2""","=""3s2.3p4.(3P<2>).4f""","=""2[2]*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""663.82202""","=""0.00001""","=""151""","=""1.37e+07""",A,"=""143107.6801""","=""158167.7999""","=""3s2.3p4.(3P).3d""","=""4F""","=""5/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""3/2""",,"=""T926""","=""L11520""",
Ar,2,"=""663.97403""","=""0.00002""","=""93""","=""1.69e+07""",A,"=""143371.4364""","=""158428.1087""","=""3s2.3p4.(3P).3d""","=""4F""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""1/2""",,"=""T926""","=""L11520""",
Ar,2,"=""664.36973""","=""0.00001""","=""269""","=""1.47e+07""",B,"=""142186.3153""","=""157234.0196""","=""3s2.3p4.(3P).3d""","=""4F""","=""9/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""7/2""",,"=""T926""","=""L11520""",
Ar,2,"=""665.3583""","=""0.0008""","=""1""","=""""",,"=""190196.2066""","=""205221.512""","=""3s2.3p4.(3P).5p""","=""2P*""","=""1/2""","=""3s2.3p4.(3P).5d""","=""2P""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""665.7499""","=""0.0016""","=""2bl""","=""""",,"=""159393.3850""","=""174409.8916""","=""3s2.3p4.(3P).4p""","=""2D*""","=""3/2""","=""3s2.3p4.(1D).3d""","=""2P""","=""3/2""",,"=""""","=""L14821""",
Ar,1,"=""666.0676""","=""""","=""5""","=""7.8e+05""",D,"=""106087.2598""","=""121096.605""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""0""",,"=""T1218n""","=""L2634""",
Ar,1,"=""666.4051""","=""""","=""5""","=""1.5e+05""",D+,"=""105617.2700""","=""120619.0162""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""2""",,"=""T1218n""","=""L2634""",
Ar,2,"=""666.63587""","=""0.00001""","=""117""","=""8.8e+06""",B,"=""144709.9818""","=""159706.5337""","=""3s2.3p4.(3P).3d""","=""2P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""2P*""","=""1/2""",,"=""T926""","=""L11520""",
Ar,1,"=""667.7282""","=""""","=""100""","=""2.36e+05""",B,"=""93750.5978""","=""108722.6194""","=""3s2.3p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""1""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[1/2]""","=""0""",,"=""T5223""","=""L2634""",
Ar,2,"=""668.42924""","=""0.00001""","=""204""","=""1.07e+07""",B+,"=""142717.0965""","=""157673.4134""","=""3s2.3p4.(3P).3d""","=""4F""","=""7/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""5/2""",,"=""T926""","=""L11520""",
Ar,2,"=""669.571""","=""0.002""","=""0.5""","=""""",,"=""189654.8487""","=""204585.664""","=""3s2.3p4.(3P).5p""","=""4D*""","=""5/2""","=""3s2.3p4.(3P).5d""","=""2D""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""669.6296""","=""0.0008""","=""4""","=""""",,"=""179931.8393""","=""194861.3529""","=""3s2.3p4.(1S).3d""","=""2D""","=""3/2""","=""3s2.3p4.(3P<2>).4f""","=""2[3]*""","=""5/2""",,"=""""","=""L14821""",
Ar,1,"=""675.2834""","=""""","=""150""","=""1.93e+06""",C,"=""104102.0990""","=""118906.6110""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""2""",,"=""T1218n""","=""L2634""",
Ar,1,"=""675.6163""","=""""","=""5""","=""3.6e+05""",D+,"=""107289.7001""","=""122086.9164""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""2""",,"=""T1218n""","=""L2634""",
Ar,2,"=""675.65522""","=""0.00005""","=""32""","=""2.0e+06""",B,"=""143371.4364""","=""158167.7999""","=""3s2.3p4.(3P).3d""","=""4F""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""3/2""",,"=""T926""","=""L11520""",
Ar,1,"=""676.6612""","=""""","=""15""","=""4.0e+05""",D+,"=""106237.5518""","=""121011.9198""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""1""",,"=""T1218n""","=""L2634""",
Ar,2,"=""679.9288""","=""0.0008""","=""3""","=""""",,"=""159706.5337""","=""174409.8916""","=""3s2.3p4.(3P).4p""","=""2P*""","=""1/2""","=""3s2.3p4.(1D).3d""","=""2P""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""680.85312""","=""0.00009""","=""15""","=""7.e+05""",C,"=""144709.9818""","=""159393.3850""","=""3s2.3p4.(3P).3d""","=""2P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""2D*""","=""3/2""",,"=""T926""","=""L11520""",
Ar,2,"=""681.8371""","=""0.0008""","=""8""","=""""",,"=""157673.4134""","=""172335.5985""","=""3s2.3p4.(3P).4p""","=""4D*""","=""5/2""","=""3s2.3p4.(1D).3d""","=""2D""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""683.291""","=""0.002""","=""0""","=""""",,"=""174409.8916""","=""189040.9351""","=""3s2.3p4.(1D).3d""","=""2P""","=""3/2""","=""3s2.3p4.(3P).5p""","=""4P*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""683.9584""","=""0.0008""","=""4""","=""""",,"=""174821.0098""","=""189437.7396""","=""3s2.3p4.(1D).3d""","=""2P""","=""1/2""","=""3s2.3p4.(3P).5p""","=""4P*""","=""1/2""",,"=""""","=""L14821""",
Ar,2,"=""684.6540""","=""0.0008""","=""1""","=""""",,"=""190592.2306""","=""205194.0978""","=""3s2.3p4.(3P).4d""","=""2P""","=""3/2""","=""3s2.3p4.(3P<2>).5f""","=""2[1]*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""685.606""","=""0.002""","=""0.5h""","=""""",,"=""160239.4280""","=""174821.0098""","=""3s2.3p4.(3P).4p""","=""2P*""","=""3/2""","=""3s2.3p4.(1D).3d""","=""2P""","=""1/2""",,"=""""","=""L14821""",
Ar,2,"=""686.12689""","=""0.00001""","=""112""","=""2.4e+06""",C,"=""145668.8845""","=""160239.4280""","=""3s2.3p4.(3P).3d""","=""2P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""2P*""","=""3/2""",,"=""T1600n""","=""L11520""",
Ar,2,"=""686.35347""","=""0.00004""","=""35""","=""2.5e+06""",B,"=""143107.6801""","=""157673.4134""","=""3s2.3p4.(3P).3d""","=""4F""","=""5/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""5/2""",,"=""T926""","=""L11520""",
Ar,2,"=""686.925""","=""0.002""","=""0.5h?""","=""""",,"=""196076.4715""","=""210630.117""","=""3s2.3p4.(3P<1>).4f""","=""2[2]*""","=""3/2""","=""3s2.3p4.(3P<2>).6g""","=""2[3]""","=""5/2""",,"=""""","=""L14821""",
Ar,1,"=""687.1289""","=""""","=""150""","=""2.78e+06""",C,"=""104102.0990""","=""118651.3950""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""1""",,"=""T1218n""","=""L2634""",
Ar,2,"=""687.555""","=""0.002""","=""0.5h""","=""""",,"=""196089.9385""","=""210630.181""","=""3s2.3p4.(3P<1>).4f""","=""2[2]*""","=""5/2""","=""3s2.3p4.(3P<2>).6g""","=""2[3]""","=""7/2""",,"=""""","=""L14821""",
Ar,1,"=""687.9582""","=""""","=""5""","=""1.8e+05""",D+,"=""106087.2598""","=""120619.0162""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""2""",,"=""T1218n""","=""L2634""",
Ar,2,"=""688.66118""","=""0.00007""","=""26""","=""9.e+05""",B,"=""142717.0965""","=""157234.0196""","=""3s2.3p4.(3P).3d""","=""4F""","=""7/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""7/2""",,"=""T926""","=""L11520""",
Ar,1,"=""688.8174""","=""""","=""10""","=""2.5e+05""",D+,"=""106087.2598""","=""120600.8905""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""2""",,"=""T1218n""","=""L2634""",
Ar,2,"=""689.262""","=""0.002""","=""0h""","=""""",,"=""196103.4029""","=""210607.6278""","=""3s2.3p4.(3P<1>).4f""","=""2[4]*""","=""9/2""","=""3s2.3p4.(3P<2>).6g""","=""2[5]""","=""11/2""",,"=""""","=""L14821""",
Ar,2,"=""690.0880""","=""0.0008""","=""2""","=""""",,"=""190592.2306""","=""205079.1331""","=""3s2.3p4.(3P).4d""","=""2P""","=""3/2""","=""3s2.3p4.(3P<2>).5f""","=""2[2]*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""690.446""","=""0.002""","=""0.5""","=""""",,"=""190106.3000""","=""204585.664""","=""3s2.3p4.(3P).5p""","=""4D*""","=""3/2""","=""3s2.3p4.(3P).5d""","=""2D""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""691.176""","=""0.002""","=""0""","=""""",,"=""190592.2306""","=""205056.3109""","=""3s2.3p4.(3P).4d""","=""2P""","=""3/2""","=""3s2.3p4.(3P<2>).5f""","=""2[2]*""","=""3/2""",,"=""""","=""L14821""",
Ar,11,"=""691.6878""","=""0.0012""","=""""","=""6.65e+01""",B,"=""0.00""","=""14453.40""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p4""","=""3P""","=""1""",M1,"=""T335""","=""L11956""",
Ar,1,"=""693.7664""","=""""","=""50""","=""3.08e+06""",C,"=""104102.0990""","=""118512.197""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""0""",,"=""T1218n""","=""L2634""",
Ar,1,"=""695.1478""","=""""","=""7""","=""2.2e+05""",D,"=""106237.5518""","=""120619.0162""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""2""",,"=""T1218n""","=""L2634""",
Ar,1,"=""696.0250""","=""""","=""7""","=""2.4e+05""",D,"=""106237.5518""","=""120600.8905""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""2""",,"=""T1218n""","=""L2634""",
Ar,1,"=""696.5431""","=""""","=""10000""","=""6.4e+06""",B+,"=""93143.7600""","=""107496.4166""","=""3s2.3p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""2""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[1/2]""","=""1""",,"=""T5223""","=""L2634""",
Ar,2,"=""698.5708""","=""0.0008""","=""1""","=""""",,"=""190106.3000""","=""204417.2985""","=""3s2.3p4.(3P).5p""","=""4D*""","=""3/2""","=""3s2.3p4.(3P).5d""","=""2D""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""699.0122""","=""0.0008""","=""5""","=""2.e+05""",C+,"=""143371.4364""","=""157673.4134""","=""3s2.3p4.(3P).3d""","=""4F""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""5/2""",,"=""T926""","=""L14821""",
Ar,2,"=""700.144""","=""0.002""","=""0.5""","=""""",,"=""190942.7220""","=""205221.512""","=""3s2.3p4.(3P).5p""","=""2S*""","=""1/2""","=""3s2.3p4.(3P).5d""","=""2P""","=""3/2""",,"=""""","=""L14821""",
Ar,5,"=""700.587""","=""0.007""","=""*""","=""5.2e-01""",C,"=""2028.76""","=""16298.66""","=""3s2.3p2""","=""3P""","=""2""","=""3s2.3p2""","=""1D""","=""2""",M1,"=""T335,T761""","=""L16109""",
Ar,5,"=""700.587""","=""0.007""","=""*""","=""1.6e-03""",D,"=""2028.76""","=""16298.66""","=""3s2.3p2""","=""3P""","=""2""","=""3s2.3p2""","=""1D""","=""2""",E2,"=""T761""","=""L16109""",
Ar,1,"=""703.0251""","=""""","=""150""","=""2.67e+06""",C,"=""105462.7596""","=""119683.0821""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""3s2.3p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""2""",,"=""T1218n""","=""L2634""",
Ar,2,"=""705.069""","=""0.002""","=""0.5""","=""""",,"=""189934.6322""","=""204113.7598""","=""3s2.3p4.(3P).4d""","=""2P""","=""1/2""","=""3s2.3p4.(1D).5p""","=""2D*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""705.4993""","=""0.0008""","=""3""","=""""",,"=""160239.4280""","=""174409.8916""","=""3s2.3p4.(3P).4p""","=""2P*""","=""3/2""","=""3s2.3p4.(1D).3d""","=""2P""","=""3/2""",,"=""""","=""L14821""",
Ar,1,"=""706.7218""","=""""","=""10000""","=""3.8e+06""",B,"=""93143.7600""","=""107289.7001""","=""3s2.3p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""2""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""",,"=""T5223""","=""L2634""",
Ar,1,"=""706.8736""","=""""","=""100""","=""2.0e+06""",D+,"=""105617.2700""","=""119760.1725""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""1""",,"=""T1218n""","=""L2634""",
Ar,2,"=""707.7024""","=""0.0008""","=""5""","=""1.e+05""",C+,"=""143107.6801""","=""157234.0196""","=""3s2.3p4.(3P).3d""","=""4F""","=""5/2""","=""3s2.3p4.(3P).4p""","=""4D*""","=""7/2""",,"=""T926""","=""L14821""",
Ar,2,"=""709.0560""","=""0.0008""","=""1""","=""""",,"=""158730.2995""","=""172829.6539""","=""3s2.3p4.(3P).4p""","=""2D*""","=""5/2""","=""3s2.3p4.(1D).3d""","=""2D""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""710.1190""","=""0.0008""","=""1""","=""""",,"=""190507.4128""","=""204585.664""","=""3s2.3p4.(3P).5p""","=""2P*""","=""3/2""","=""3s2.3p4.(3P).5d""","=""2D""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""710.311""","=""0.002""","=""0.5""","=""""",,"=""190511.2674""","=""204585.664""","=""3s2.3p4.(3P).5p""","=""2D*""","=""5/2""","=""3s2.3p4.(3P).5d""","=""2D""","=""5/2""",,"=""""","=""L14821""",
Ar,1,"=""710.7478""","=""""","=""25""","=""4.5e+05""",D+,"=""105617.2700""","=""119683.0821""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""2""",,"=""T1218n""","=""L2634""",
Ar,2,"=""712.1737""","=""0.0003""","=""6""","=""5.e+05""",E,"=""145668.8845""","=""159706.5337""","=""3s2.3p4.(3P).3d""","=""2P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""2P*""","=""1/2""",,"=""T926""","=""L11520""",
Ar,1,"=""712.5820""","=""""","=""25""","=""6.0e+05""",D+,"=""107131.7086""","=""121161.3135""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""",,"=""T1218n""","=""L2634""",
Ar,3,"=""713.580""","=""0.004""","=""*""","=""3.21e-01""",C,"=""0.000""","=""14010.00""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p4""","=""1D""","=""2""",M1,"=""T335,T761""","=""L3452""",
Ar,3,"=""713.580""","=""0.004""","=""*""","=""1.4e-03""",D,"=""0.000""","=""14010.00""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p4""","=""1D""","=""2""",E2,"=""T761""","=""L3452""",
Ar,1,"=""714.7042""","=""""","=""1000""","=""6.3e+05""",B,"=""93143.7600""","=""107131.7086""","=""3s2.3p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""2""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""1""",,"=""T5223""","=""L2634""",
Ar,1,"=""715.8839""","=""""","=""15""","=""2.1e+06""",D+,"=""107131.7086""","=""121096.605""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""0""",,"=""T1218n""","=""L2634""",
Ar,4,"=""717.062""","=""0.010""","=""*""","=""8.1e-01""",C,"=""21090.6""","=""35032.4""","=""3s2.3p3""","=""2D*""","=""3/2""","=""3s2.3p3""","=""2P*""","=""3/2""",M1,"=""T761""","=""L3452""",
Ar,4,"=""717.062""","=""0.010""","=""*""","=""9.8e-02""",C,"=""21090.6""","=""35032.4""","=""3s2.3p3""","=""2D*""","=""3/2""","=""3s2.3p3""","=""2P*""","=""3/2""",E2,"=""T761""","=""L3452""",
Ar,2,"=""718.2098""","=""0.0008""","=""2""","=""""",,"=""192712.058""","=""206631.7185""","=""3s2.3p4.(3P).4d""","=""2D""","=""3/2""","=""3s2.3p4.(3P<0>).5f""","=""2[3]*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""718.715""","=""0.002""","=""0""","=""""",,"=""190507.4128""","=""204417.2985""","=""3s2.3p4.(3P).5p""","=""2P*""","=""3/2""","=""3s2.3p4.(3P).5d""","=""2D""","=""3/2""",,"=""""","=""L14821""",
Ar,1,"=""720.6980""","=""""","=""70""","=""2.48e+06""",C,"=""107289.7001""","=""121161.3135""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""",,"=""T1218n""","=""L2634""",
Ar,2,"=""723.35341""","=""0.00009""","=""23""","=""3.7e+06""",C+,"=""147228.0521""","=""161048.7411""","=""3s2.3p4.(3P).3d""","=""4P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""4S*""","=""3/2""",,"=""T926""","=""L11520""",
Ar,4,"=""723.726""","=""0.030""","=""*""","=""4.44e-01""",C,"=""21219.8""","=""35032.4""","=""3s2.3p3""","=""2D*""","=""5/2""","=""3s2.3p3""","=""2P*""","=""3/2""",M1,"=""T761""","=""L3452""",
Ar,4,"=""723.726""","=""0.030""","=""*""","=""2.26e-01""",C,"=""21219.8""","=""35032.4""","=""3s2.3p3""","=""2D*""","=""5/2""","=""3s2.3p3""","=""2P*""","=""3/2""",E2,"=""T761""","=""L3452""",
Ar,2,"=""724.945""","=""0.002""","=""0.5""","=""""",,"=""194883.0921""","=""208673.3904""","=""3s2.3p4.(3P<2>).4f""","=""2[3]*""","=""7/2""","=""3s2.3p4.(3P).6d""","=""4F""","=""5/2""",,"=""""","=""L14821""",
Ar,4,"=""726.276""","=""0.030""","=""*""","=""4.88e-01""",C,"=""21090.6""","=""34854.6""","=""3s2.3p3""","=""2D*""","=""3/2""","=""3s2.3p3""","=""2P*""","=""1/2""",M1,"=""T761""","=""L3452""",
Ar,4,"=""726.276""","=""0.030""","=""*""","=""1.90e-01""",C,"=""21090.6""","=""34854.6""","=""3s2.3p3""","=""2D*""","=""3/2""","=""3s2.3p3""","=""2P*""","=""1/2""",E2,"=""T761""","=""L3452""",
Ar,1,"=""726.5172""","=""""","=""15""","=""1.7e+05""",D,"=""106087.2598""","=""119847.77""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""1""",,"=""T1218n""","=""L2634""",
Ar,1,"=""727.0664""","=""""","=""7""","=""1.1e+05""",D,"=""105462.7596""","=""119212.87""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[7/2]*""","=""3""",,"=""T1218n""","=""L2634""",
Ar,1,"=""727.2936""","=""""","=""2000""","=""1.83e+06""",B+,"=""93750.5978""","=""107496.4166""","=""3s2.3p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""1""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[1/2]""","=""1""",,"=""T5223""","=""L2634""",
Ar,2,"=""728.0454""","=""0.0008""","=""2""","=""""",,"=""161089.3846""","=""174821.0098""","=""3s2.3p4.(3P).4p""","=""2S*""","=""1/2""","=""3s2.3p4.(1D).3d""","=""2P""","=""1/2""",,"=""""","=""L14821""",
Ar,2,"=""728.4232""","=""0.0003""","=""7""","=""""",,"=""145668.8845""","=""159393.3850""","=""3s2.3p4.(3P).3d""","=""2P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""2D*""","=""3/2""",,"=""""","=""L11520""",
Ar,2,"=""729.815""","=""0.002""","=""0.5""","=""""",,"=""192556.9179""","=""206255.2684""","=""3s2.3p4.(3P).4d""","=""2D""","=""5/2""","=""3s2.3p4.(3P<1>).5f""","=""2[3]*""","=""5/2""",,"=""""","=""L14821""",
Ar,1,"=""731.1716""","=""""","=""35""","=""1.7e+06""",D+,"=""106087.2598""","=""119760.1725""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""1""",,"=""T1218n""","=""L2634""",
Ar,1,"=""731.6005""","=""""","=""25""","=""9.6e+05""",D+,"=""107496.4166""","=""121161.3135""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""",,"=""T1218n""","=""L2634""",
Ar,2,"=""734.80495""","=""0.00016""","=""16""","=""""",,"=""158730.2995""","=""172335.5985""","=""3s2.3p4.(3P).4p""","=""2D*""","=""5/2""","=""3s2.3p4.(1D).3d""","=""2D""","=""5/2""",,"=""""","=""L11520""",
Ar,1,"=""735.0814""","=""""","=""5""","=""1.2e+06""",D+,"=""107496.4166""","=""121096.605""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""0""",,"=""T1218n""","=""L2634""",
Ar,1,"=""735.3293""","=""""","=""70""","=""9.6e+05""",D+,"=""105617.2700""","=""119212.87""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[7/2]*""","=""3""",,"=""T1218n""","=""L2634""",
Ar,2,"=""735.5180""","=""0.0008""","=""2""","=""""",,"=""192556.9179""","=""206149.0242""","=""3s2.3p4.(3P).4d""","=""2D""","=""5/2""","=""3s2.3p4.(3P<1>).5f""","=""2[4]*""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""735.8338""","=""0.0008""","=""2""","=""2.e+05""",C,"=""147503.1134""","=""161089.3846""","=""3s2.3p4.(3P).3d""","=""4P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""2S*""","=""1/2""",,"=""T926""","=""L14821""",
Ar,1,"=""737.2118""","=""""","=""200""","=""1.9e+06""",D+,"=""105462.7596""","=""119023.648""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[7/2]*""","=""4""",,"=""T1218n""","=""L2634""",
Ar,2,"=""738.04229""","=""0.00005""","=""44""","=""5.6e+06""",C+,"=""147503.1134""","=""161048.7411""","=""3s2.3p4.(3P).3d""","=""4P""","=""3/2""","=""3s2.3p4.(3P).4p""","=""4S*""","=""3/2""",,"=""T926""","=""L11520""",
Ar,1,"=""738.3980""","=""""","=""10000""","=""8.5e+06""",B,"=""93750.5978""","=""107289.7001""","=""3s2.3p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""1""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""",,"=""T5223""","=""L2634""",
Ar,1,"=""739.2980""","=""""","=""20""","=""7.2e+05""",D+,"=""106237.5518""","=""119760.1725""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""1""",,"=""T1218n""","=""L2634""",
Ar,1,"=""741.2337""","=""""","=""15""","=""3.9e+05""",D+,"=""107131.7086""","=""120619.0162""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""2""",,"=""T1218n""","=""L2634""",
