element,sp_num,obs_wl_air(nm),unc_obs_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ne,2,"=""523.5867""","=""0.0020""","=""80""","=""""",,"=""294086.4608""","=""313180.2149""","=""2s2.2p4.(3P).4p""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).6s""","=""2P""","=""3/2""",,"=""""","=""L1406""",
Ne,2,"=""524.5834""","=""0.0020""","=""40""","=""""",,"=""303279.8915""","=""322337.35""","=""2s2.2p4.(3P).5s""","=""4P""","=""5/2""","=""2s2.2p4.(3P<0>).7f""","=""2[3]*""","=""7/2""",,"=""""","=""L1406""",
Ne,2,"=""526.3123""","=""0.0020""","=""80""","=""""",,"=""302425.8139""","=""321420.66""","=""2s2.2p4.(3P).4d""","=""2D""","=""3/2""","=""2s2.2p4.(3P<2>).7f""","=""2[2]*""","=""5/2""",,"=""""","=""L1406""",
Ne,1,"=""527.40393""","=""0.00004""","=""400""","=""""",,"=""150772.1118""","=""169727.6312""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""",,"=""""","=""L3451""",
Ne,1,"=""528.00853""","=""0.00004""","=""500""","=""""",,"=""150772.1118""","=""169705.9275""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""0""",,"=""""","=""L3451""",
Ne,6,"=""528.03""","=""0.15""","=""7""","=""""",,"=""1193125?""","=""1212058?""","=""2s2.7f""","=""2F*""","=""""","=""2s2.8g""","=""2G""","=""""",,"=""""","=""L9340""",
Ne,6,"=""528.29""","=""0.15""","=""15""","=""""",,"=""1193132""","=""1212056?""","=""2s2.7g""","=""2G""","=""""","=""2s2.8h""","=""2H*""","=""""",,"=""""","=""L9340""",
Ne,6,"=""528.72""","=""0.15""","=""18""","=""""",,"=""1193167""","=""1212077""","=""2s2.7h""","=""2H*""","=""""","=""2s2.8i""","=""2I""","=""""",,"=""""","=""L9340""",
Ne,6,"=""528.99""","=""0.15""","=""27""","=""""",,"=""1193188""","=""1212086""","=""2s2.7i""","=""2I""","=""""","=""2s2.8k""","=""2K*""","=""""",,"=""""","=""L9340""",
Ne,1,"=""529.81891""","=""0.00004""","=""1500""","=""""",,"=""150858.5079""","=""169727.6312""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""",,"=""""","=""L3451""",
Ne,1,"=""530.47580""","=""0.00004""","=""700""","=""""",,"=""150121.5922""","=""168967.3526""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""1""",,"=""""","=""L3451""",
Ne,1,"=""531.47851""","=""0.00030""","=""300""","=""""",,"=""150917.4307""","=""169727.6312""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""",,"=""""","=""L4498""",
Ne,1,"=""531.68046""","=""0.00030""","=""250""","=""""",,"=""150121.5922""","=""168924.6500""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""2""",,"=""""","=""L4498""",
Ne,1,"=""532.0550""","=""0.0020""","=""20""","=""""",,"=""148257.7898""","=""167047.6082""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""2""",,"=""""","=""L3469""",
Ne,1,"=""532.6396""","=""0.0001""","=""750""","=""5.49e+05""",C+,"=""148257.7898""","=""167026.9923""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""1""",,"=""T6976""","=""L7292""",
Ne,1,"=""533.06720""","=""0.00030""","=""5""","=""6.94e+05""",C+,"=""150772.1118""","=""169526.2708""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""2""",,"=""T6976""","=""L4498""",
Ne,1,"=""533.07775""","=""0.00004""","=""6000""","=""5.30e+06""",C+,"=""148257.7898""","=""167011.5643""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""2""",,"=""T6976""","=""L3451""",
Ne,1,"=""533.33083""","=""0.00030""","=""500""","=""4.70e+05""",C+,"=""150772.1118""","=""169516.9948""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""1""",,"=""T6976""","=""L4498""",
Ne,1,"=""533.5710""","=""0.0020""","=""100""","=""5.2e+04""",C,"=""150772.1118""","=""169508.5627""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""2""",,"=""T6976""","=""L3469""",
Ne,1,"=""534.10938""","=""0.00004""","=""10000""","=""7.74e+06""",C+,"=""148257.7898""","=""166975.3424""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""1""",,"=""T6976""","=""L3451""",
Ne,1,"=""534.2700""","=""0.0020""","=""10""","=""""",,"=""152970.7328""","=""171682.914""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""534.30048""","=""0.00030""","=""100""","=""""",,"=""150772.1118""","=""169482.9862""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""0""",,"=""""","=""L4498""",
Ne,1,"=""534.32834""","=""0.00004""","=""6000""","=""9.76e+06""",C+,"=""148257.7898""","=""166967.6752""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""0""",,"=""T6976""","=""L3451""",
Ne,1,"=""534.92038""","=""0.00004""","=""1500""","=""""",,"=""151038.4524""","=""169727.6312""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""",,"=""""","=""L3451""",
Ne,1,"=""535.3513""","=""0.0020""","=""50""","=""""",,"=""152970.7328""","=""171644.882""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""535.51640""","=""0.00030""","=""1500""","=""3.35e+05""",C+,"=""150858.5079""","=""169526.8869""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""3""",,"=""T6976""","=""L4498""",
Ne,1,"=""535.53394""","=""0.00030""","=""50""","=""1.18e+05""",C,"=""150858.5079""","=""169526.2708""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""2""",,"=""T6976""","=""L4498""",
Ne,1,"=""535.54236""","=""0.00030""","=""1500""","=""""",,"=""151038.4524""","=""169705.9275""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""0""",,"=""""","=""L4498""",
Ne,1,"=""535.8020""","=""0.0020""","=""100""","=""""",,"=""150858.5079""","=""169516.9948""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""536.00121""","=""0.00004""","=""1500""","=""""",,"=""150315.8612""","=""168967.3526""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""1""",,"=""""","=""L3451""",
Ne,1,"=""536.04271""","=""0.00030""","=""350""","=""1.89e+05""",C,"=""150858.5079""","=""169508.5627""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""2""",,"=""T6976""","=""L4498""",
Ne,1,"=""536.22334""","=""0.00030""","=""250""","=""6.9e+04""",C,"=""150858.5079""","=""169502.2893""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).5d""","=""2[7/2]*""","=""3""",,"=""T6976""","=""L4498""",
Ne,1,"=""536.62169""","=""0.00030""","=""250""","=""8.7e+04""",C,"=""150858.5079""","=""169488.4193""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""1""",,"=""T6976""","=""L4498""",
Ne,1,"=""537.23110""","=""0.00004""","=""750""","=""""",,"=""150315.8612""","=""168924.6500""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""2""",,"=""""","=""L3451""",
Ne,1,"=""537.4975""","=""0.0001""","=""500""","=""6.44e+05""",C+,"=""150917.4307""","=""169516.9948""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""1""",,"=""T6976""","=""L7292""",
Ne,2,"=""537.6635""","=""0.0020""","=""80""","=""""",,"=""302829.0453""","=""321422.84""","=""2s2.2p4.(3P<2>).4f""","=""2[4]*""","=""9/2""","=""2s2.2p4.(3P<2>).7g""","=""2[5]""","=""11/2""",,"=""""","=""L1406""",
Ne,2,"=""537.7255""","=""0.0020""","=""80""","=""""",,"=""302831.176""","=""321422.83""","=""2s2.2p4.(3P<2>).4f""","=""2[4]*""","=""7/2""","=""2s2.2p4.(3P<2>).7g""","=""2[5]""","=""9/2""",,"=""""","=""L1406""",
Ne,2,"=""538.0721""","=""0.0020""","=""80""","=""""",,"=""302843.509""","=""321423.21""","=""2s2.2p4.(3P<2>).4f""","=""2[3]*""","=""7/2""","=""2s2.2p4.(3P<2>).7g""","=""2[4]""","=""9/2""",,"=""""","=""L1406""",
Ne,2,"=""538.0886""","=""0.0020""","=""60""","=""""",,"=""302844.085""","=""321423.22""","=""2s2.2p4.(3P<2>).4f""","=""2[3]*""","=""5/2""","=""2s2.2p4.(3P<2>).7g""","=""2[4]""","=""7/2""",,"=""""","=""L1406""",
Ne,1,"=""538.32457""","=""0.00030""","=""250""","=""1.80e+05""",C,"=""150917.4307""","=""169488.4193""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""1""",,"=""T6976""","=""L4498""",
Ne,2,"=""538.6898""","=""0.0020""","=""60""","=""""",,"=""303508.458""","=""322066.86""","=""2s2.2p4.(3P<1>).4f""","=""2[2]*""","=""3/2""","=""2s2.2p4.(3P<1>).7g""","=""2[3]""","=""5/2""",,"=""""","=""L1406""",
Ne,2,"=""538.7209""","=""0.0020""","=""80""","=""""",,"=""303509.514""","=""322066.84""","=""2s2.2p4.(3P<1>).4f""","=""2[2]*""","=""5/2""","=""2s2.2p4.(3P<1>).7g""","=""2[3]""","=""7/2""",,"=""""","=""L1406""",
Ne,2,"=""539.2001""","=""0.0020""","=""100""","=""""",,"=""303527.7267""","=""322068.56""","=""2s2.2p4.(3P<1>).4f""","=""2[4]*""","=""9/2""","=""2s2.2p4.(3P<1>).7g""","=""2[5]""","=""11/2""",,"=""""","=""L1406""",
Ne,2,"=""539.2248""","=""0.0020""","=""100""","=""""",,"=""303528.5122""","=""322068.50""","=""2s2.2p4.(3P<1>).4f""","=""2[4]*""","=""7/2""","=""2s2.2p4.(3P<1>).7g""","=""2[5]""","=""9/2""",,"=""""","=""L1406""",
Ne,2,"=""539.647""","=""0.004""","=""22w""","=""""",,"=""302902.557""","=""321428.05""","=""2s2.2p4.(3P<2>).4f""","=""2[2]*""","=""3/2""","=""2s2.2p4.(3P<2>).7g""","=""2[3]""","=""5/2""",,"=""""","=""L1406""",
Ne,2,"=""539.6782""","=""0.0020""","=""60""","=""""",,"=""302903.635""","=""321428.05""","=""2s2.2p4.(3P<2>).4f""","=""2[2]*""","=""5/2""","=""2s2.2p4.(3P<2>).7g""","=""2[3]""","=""7/2""",,"=""""","=""L1406""",
Ne,2,"=""539.6965""","=""0.0020""","=""120""","=""""",,"=""303824.2119""","=""322348.00""","=""2s2.2p4.(3P<0>).4f""","=""2[3]*""","=""7/2""","=""2s2.2p4.(3P<0>).7g""","=""2[4]""","=""9/2""",,"=""""","=""L1406""",
Ne,2,"=""539.7096""","=""0.0020""","=""100""","=""""",,"=""303824.6705""","=""322348.00""","=""2s2.2p4.(3P<0>).4f""","=""2[3]*""","=""5/2""","=""2s2.2p4.(3P<0>).7g""","=""2[4]""","=""7/2""",,"=""""","=""L1406""",
Ne,1,"=""540.05616""","=""0.00004""","=""20000""","=""9.00e+05""",B+,"=""134459.2871""","=""152970.7328""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""0""",,"=""T2733""","=""L3451""",
Ne,2,"=""540.5152""","=""0.0020""","=""140*""","=""""",,"=""302935.312""","=""321431.04""","=""2s2.2p4.(3P<2>).4f""","=""2[5]*""","=""11/2""","=""2s2.2p4.(3P<2>).7g""","=""2[6]""","=""13/2""",,"=""""","=""L1406""",
Ne,2,"=""540.5152""","=""0.0020""","=""140*""","=""""",,"=""302935.2919""","=""321431.02""","=""2s2.2p4.(3P<2>).4f""","=""2[5]*""","=""9/2""","=""2s2.2p4.(3P<2>).7g""","=""2[6]""","=""11/2""",,"=""""","=""L1406""",
Ne,1,"=""541.012""","=""0.002""","=""50""","=""""",,"=""151038.4524""","=""169516.9948""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,2,"=""541.1083""","=""0.0020""","=""60""","=""""",,"=""303599.9098""","=""322075.36""","=""2s2.2p4.(3P<1>).4f""","=""2[3]*""","=""7/2""","=""2s2.2p4.(3P<1>).7g""","=""2[4]""","=""9/2""",,"=""""","=""L1406""",
Ne,2,"=""541.1263""","=""0.0020""","=""100""","=""""",,"=""303600.498""","=""322075.34""","=""2s2.2p4.(3P<1>).4f""","=""2[3]*""","=""5/2""","=""2s2.2p4.(3P<1>).7g""","=""2[4]""","=""7/2""",,"=""""","=""L1406""",
Ne,1,"=""541.26490""","=""0.00004""","=""2500""","=""3.01e+05""",C+,"=""151038.4524""","=""169508.5627""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""2""",,"=""T6976""","=""L3451""",
Ne,1,"=""541.85584""","=""0.00004""","=""1500""","=""3.78e+05""",C,"=""151038.4524""","=""169488.4193""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""1""",,"=""T6976""","=""L3451""",
Ne,2,"=""542.009""","=""0.004""","=""12w,bl""","=""""",,"=""302989.805""","=""321434.54""","=""2s2.2p4.(3P<2>).4f""","=""2[1]*""","=""3/2""","=""2s2.2p4.(3P<2>).7g""","=""2[2]""","=""5/2""",,"=""""","=""L1406""",
Ne,1,"=""542.0155""","=""0.0020""","=""500""","=""4.33e+05""",C,"=""151038.4524""","=""169482.9862""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""0""",,"=""T6976""","=""L3469""",
Ne,1,"=""543.36513""","=""0.00004""","=""2500""","=""2.83e+05""",B+,"=""148257.7898""","=""166656.5114""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""1""",,"=""T2318""","=""L3451""",
Ne,1,"=""544.7120""","=""0.0020""","=""80""","=""""",,"=""152970.7328""","=""171324.0107""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""544.85091""","=""0.00004""","=""1500""","=""4.65e+05""",B+,"=""148257.7898""","=""166606.3370""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""0""",,"=""T2734""","=""L3451""",
Ne,1,"=""549.44158""","=""0.00004""","=""500""","=""""",,"=""150772.1118""","=""168967.3526""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""1""",,"=""""","=""L3451""",
Ne,1,"=""550.73442""","=""0.00030""","=""250""","=""""",,"=""150772.1118""","=""168924.6500""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""2""",,"=""""","=""L4498""",
Ne,1,"=""551.1176""","=""0.0020""","=""30""","=""""",,"=""149657.0392""","=""167796.9475""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""2""",,"=""""","=""L3469""",
Ne,1,"=""551.1485""","=""0.0020""","=""150""","=""""",,"=""149657.0392""","=""167795.8966""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""3""",,"=""""","=""L3469""",
Ne,1,"=""552.063""","=""0.002""","=""30""","=""""",,"=""150858.5079""","=""168967.3526""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""1""",,"=""""","=""L7441""",
Ne,1,"=""553.36788""","=""0.00004""","=""750""","=""""",,"=""150858.5079""","=""168924.6500""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""2""",,"=""""","=""L3451""",
Ne,1,"=""553.86510""","=""0.00004""","=""500""","=""""",,"=""150917.4307""","=""168967.3526""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""1""",,"=""""","=""L3451""",
Ne,1,"=""555.90978""","=""0.00030""","=""350""","=""""",,"=""149824.2215""","=""167807.7649""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""1""",,"=""""","=""L4498""",
Ne,1,"=""556.24416""","=""0.00030""","=""1500""","=""1.43e+05""",C,"=""149824.2215""","=""167796.9475""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""2""",,"=""T6976""","=""L4498""",
Ne,1,"=""556.27662""","=""0.00004""","=""5000""","=""9.88e+05""",C+,"=""149824.2215""","=""167795.8966""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""3""",,"=""T6976""","=""L3451""",
Ne,1,"=""556.30531""","=""0.00030""","=""750""","=""1.02e+05""",C,"=""149824.2215""","=""167794.9709""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""2""",,"=""T6976""","=""L4498""",
Ne,1,"=""557.60394""","=""0.00030""","=""350""","=""""",,"=""151038.4524""","=""168967.3526""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""1""",,"=""""","=""L4498""",
Ne,1,"=""558.5905""","=""0.0020""","=""50""","=""""",,"=""152970.7328""","=""170867.923""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""558.93472""","=""0.00030""","=""500""","=""""",,"=""151038.4524""","=""168924.6500""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""2""",,"=""""","=""L4498""",
Ne,1,"=""559.115""","=""0.002""","=""80""","=""""",,"=""152970.7328""","=""170851.3105""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""1""",,"=""""","=""L7441""",
Ne,1,"=""565.25664""","=""0.00004""","=""750""","=""7.37e+05""",C+,"=""150121.5922""","=""167807.7649""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""1""",,"=""T6976""","=""L3451""",
Ne,1,"=""565.60258""","=""0.00030""","=""750""","=""3.66e+05""",C+,"=""150121.5922""","=""167796.9475""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""2""",,"=""T6976""","=""L4498""",
Ne,1,"=""565.66588""","=""0.00004""","=""5000""","=""2.95e+06""",C+,"=""150121.5922""","=""167794.9709""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""2""",,"=""T6976""","=""L3451""",
Ne,2,"=""566.2200""","=""0.0020""","=""40""","=""""",,"=""276677.1142""","=""294333.192""","=""2s2.2p4.(1S).3s""","=""2S""","=""1/2""","=""2s2.2p4.(3P).4p""","=""2P*""","=""1/2""",,"=""""","=""L1406""",
Ne,1,"=""566.25489""","=""0.00004""","=""750""","=""5.31e+05""",B+,"=""148257.7898""","=""165912.7861""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""1""",,"=""T2734""","=""L3451""",
Ne,1,"=""568.4647""","=""0.0020""","=""250""","=""""",,"=""152970.7328""","=""170557.0484""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""1""",,"=""""","=""L3469""",
Ne,1,"=""568.98163""","=""0.00004""","=""1500""","=""1.41e+06""",B+,"=""148257.7898""","=""165828.1766""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[1/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""2""",,"=""T2734""","=""L3451""",
Ne,1,"=""571.53409""","=""0.00030""","=""350""","=""""",,"=""150315.8612""","=""167807.7649""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""1""",,"=""""","=""L4498""",
Ne,1,"=""571.88798""","=""0.00030""","=""1500""","=""2.54e+05""",C+,"=""150315.8612""","=""167796.9475""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""2""",,"=""T6976""","=""L4498""",
Ne,1,"=""571.92248""","=""0.00004""","=""5000""","=""9.84e+05""",C+,"=""150315.8612""","=""167795.8966""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""3""",,"=""T6976""","=""L3451""",
Ne,1,"=""571.95300""","=""0.00030""","=""750""","=""1.96e+05""",C,"=""150315.8612""","=""167794.9709""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""2""",,"=""T6976""","=""L4498""",
Ne,2,"=""574.2437""","=""0.0020""","=""80""","=""""",,"=""276677.1142""","=""294086.4608""","=""2s2.2p4.(1S).3s""","=""2S""","=""1/2""","=""2s2.2p4.(3P).4p""","=""2P*""","=""3/2""",,"=""""","=""L1406""",
Ne,1,"=""574.82985""","=""0.00004""","=""5000""","=""3.34e+06""",C+,"=""149657.0392""","=""167048.6694""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""3""",,"=""T6976""","=""L3451""",
Ne,1,"=""574.86446""","=""0.00030""","=""700""","=""2.53e+05""",C+,"=""149657.0392""","=""167047.6082""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""2""",,"=""T6976""","=""L4498""",
Ne,1,"=""576.05885""","=""0.00004""","=""700""","=""5.06e+05""",C+,"=""149657.0392""","=""167011.5643""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""2""",,"=""T6976""","=""L3451""",
Ne,1,"=""576.40525""","=""0.00030""","=""30""","=""5.50e+05""",C+,"=""149657.0392""","=""167001.1327""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[7/2]*""","=""3""",,"=""T6976""","=""L4498""",
Ne,1,"=""576.44188""","=""0.00004""","=""7000""","=""1.12e+07""",B,"=""149657.0392""","=""167000.0317""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""3""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[7/2]*""","=""4""",,"=""T6976""","=""L3451""",
Ne,1,"=""577.03067""","=""0.00030""","=""500""","=""4.04e+05""",C+,"=""152970.7328""","=""170296.0099""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[1/2]""","=""0""","=""2s2.2p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""1""",,"=""T6976""","=""L4498""",
Ne,1,"=""580.40900""","=""0.00030""","=""750""","=""1.88e+05""",C+,"=""149824.2215""","=""167048.6694""","=""2s2.2p5.(2P*<3/2>).3p""","=""2[5/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""3""",,"=""T6976""","=""L4498""",
